model,num_uavs,seed,pdr,latency_ms,hops,topology_changes_per_s,mean_link_reliability,mean_sinr_db,energy_mj_per_packet,throughput_pkt_s
wireless,10,1001,0.8555555555555555,12.170208523572404,1.7402597402597402,20.633333333333333,0.9367168059767803,25.117340512176224,0.2936778805194805,5.133333333333334
wireless,10,1002,0.8555555555555555,11.66615891431124,1.6103896103896105,21.4,0.9254822441009782,24.51308501657721,0.2717616207792208,5.133333333333334
wireless,10,1003,0.8833333333333333,11.94180303636808,1.6666666666666667,19.966666666666665,0.9434453202766977,25.29261489137229,0.28125866666666666,5.3
wireless,10,1004,0.8833333333333333,11.997329610168887,1.7232704402515724,21.233333333333334,0.9320482109595748,26.4989717436545,0.29081084779874217,5.3
wireless,10,1005,0.8611111111111112,12.071873587771943,1.7483870967741935,19.666666666666668,0.9244981956517676,24.929526947453166,0.29504941419354835,5.166666666666667
wireless,10,1006,0.9,11.821020978123343,1.6358024691358024,20.333333333333332,0.9330525758953063,24.85294132363566,0.27605017283950617,5.4
wireless,10,1007,0.9,11.815159488813382,1.6975308641975309,18.666666666666668,0.9308652417494412,25.896816844029548,0.28646716049382714,5.4
wireless,10,1008,0.8555555555555555,12.175844686225439,1.7727272727272727,20.466666666666665,0.9316775148640233,27.306338586827096,0.29915694545454546,5.133333333333334
wireless,10,1009,0.9055555555555556,11.875065238626505,1.656441717791411,20.366666666666667,0.930114413224797,24.78527413584654,0.2795331533742331,5.433333333333334
wireless,10,1010,0.8722222222222222,12.039673560142315,1.732484076433121,19.2,0.9234727389579356,23.903048131235195,0.2923656968152866,5.233333333333333
wireless,10,1011,0.8555555555555555,11.675197098423649,1.6233766233766234,20.3,0.9266129653288369,24.697794758473794,0.2739532467532467,5.133333333333334
wireless,10,1012,0.9,11.777762638276396,1.6604938271604939,21.033333333333335,0.9375037052703042,27.39493595686304,0.28021696790123457,5.4
wireless,10,1013,0.8555555555555555,12.469025806823321,1.7922077922077921,19.4,0.9337814002880013,27.80415087658526,0.3024443844155844,5.133333333333334
